video_id,sign_language,split
5cjkZmWlhKE,ase,train
VN9X1WQKjWI,ase,train
1aIPXe8ETE0,ase,train
CYRahtYNa0Q,ase,train
HJXhoSbZ9AY,ase,train
GqFTpqGVnlM,ase,train
-46vrmBr6BU,ase,train
zl5Q-PahKrQ,ase,train
Pb5-6L5KgOk,ase,train
qBp1QITth04,ase,train
q1PNpexHgyw,ase,train
OITgFr8_X9o,ase,val
uDAaXlli8Cc,ase,train
9qKwccDh4Uw,ase,train
0ox3Os4IZoM,ase,train
0RdlqDC0l4g,ase,train
Ic0Tk4Iyp_E,ase,train
OulC0hbhUtQ,ase,train
oVgz9pIC53A,ase,train
HZLViLq8x3A,ase,val
hT6ix66ZpG8,ase,train
LxWnjhBln3A,ase,train
CjfbO5QAob0,ase,train
fMCfJqqVZSI,ase,train
1dnQYiKbrA8,ase,train
mSGBm1zHVz0,ase,train
obGTDNDP8nQ,ase,train
jahgak6vSNU,ase,train
yLfw4Ickjcg,ase,train
T3HP-1xZdG8,ase,train
BYvuOPyol7M,ase,train
4Sp_9wH8hLs,ase,train
299RErdnW94,ase,train
ZOPqVHxITOE,ase,train
wRp58NgrSo8,ase,train
QlWYfiGhL08,ase,train
p4eINVM_gbg,ase,train
jzVjTSQk70w,ase,train
SI19V4-BXIs,ase,train
6q74MasV6o4,ase,train
x2MulxOXMEA,ase,train
ifXiQ2Gn-SE,ase,train
4dk7fSc9Mug,ase,train
6ID_GzmmHiI,ase,test
GM8MkMslQBY,ase,train
sGZi_GpK1Ro,ase,val
Fw676Zylago,ase,train
1O97jR0Pwd0,ase,train
1CfBoWJ8kAY,ase,train
rGN0WjdtTTY,ase,train
sU3oezTO04I,ase,train
ek0Yr1ju7zc,ase,train
iUJ8zwx7JAU,ase,train
wdCVjeMlXtw,ase,train
rPQHAeW3rFo,ase,train
oDXkuK0x_qI,ase,val
xRATfMBbnoY,ase,train
SHArO95Grvw,ase,train
2xqV9Ttjmmg,ase,train
VSyowVw0v0Y,ase,train
In_qqZTB95U,ase,train
4KDsWM3PBFo,ase,train
ZdEwfVNtSmw,ase,train
oocYh8NQAKQ,ase,train
5LX2paqf91Y,ase,train
XF-FFbeyMJY,ase,train
bt6EbW45g78,ase,train
y_sYQK0SE6A,ase,train
wVf4dXXMOIg,ase,train
gKMNtUuHhMQ,ase,train
Q3uGuYnV4Mc,ase,train
4-qdgNK3E-o,ase,train
4JYInRUHjlY,ase,train
uiXnsEXuMVY,ase,train
GapAuDu93nw,ase,train
n1SCON3gJm8,ase,train
_ZKaBl6zHy0,ase,train
0WcGVcWLLy0,ase,train
2AENol2KoQ0,ase,train
C8w5YwWTnHs,ase,train
J6W-QRND7ug,ase,train
QhMTk0LQwYU,ase,train
NQaQHzeY7-w,ase,train
kxL-djP2uzU,ase,train
B1uhgnFaTps,ase,train
ekcG9-7F65k,ase,train
-sPZSmv9iWE,ase,train
Fhx78ahV3qw,ase,train
LXNGYDwPMow,ase,train
tUKsVF1iQLs,ase,train
ts-F53gvaGQ,ase,train
TJCAE4khBr0,ase,train
SQicSIIy4i8,ase,train
4NMULDVMXXA,ase,train
XJQri5Vrhxg,ase,train
PX29D1vHus8,ase,train
azAUVMKCB_8,ase,train
vktX0pZXCS0,ase,val
seTDy1qpkmc,ase,train
BLHi5R-AWn4,ase,train
L_weQt2Pv5g,ase,train
pzY1IkMYHYw,ase,train
fwMOnKD1uTw,ase,train
_req97_FSyg,ase,train
KeFFF9SeFd0,ase,train
PqdyJWAKCqA,ase,train
pJ8TyVN7HE0,ase,train
_9WPh_kx3ms,ase,train
_KJU_YzsaZc,ase,train
OClHG2EYscM,ase,train
FSc7h8Fe0Qc,ase,test
MXdPJj8gNOQ,ase,train
aWYgWpsTAjo,ase,train
v5HzvLu7eKE,ase,train
WIyhiu72AWA,ase,train
_AUDpV4qWhg,ase,test
fldFnr1xG2g,ase,train
4G1uzZWfo9Y,ase,train
657vmBRKD78,ase,val
uz_Oq8b-OKs,ase,train
5ebFiIT2jfs,ase,train
MMmNS1zhyIA,ase,train
To9pRErIX6E,ase,train
TyzULpKvSys,ase,train
ZkuK0i-v4I4,ase,train
KtbsAj4epCk,ase,val
9zw_e286kNg,ase,train
M6miJXkHI4g,ase,train
ly08tI2LWRs,ase,train
5MUTjks5Dac,ase,train
f48ZSCY-2MA,ase,train
DypMxoHj9PI,ase,train
K1bsZiByzTs,ase,train
z5_VAr9YOTU,ase,train
grkqUYcf68w,ase,train
yJ3RLMCaL6E,ase,train
QVgXmaFw0Yc,ase,train
tfHYaORDIQQ,ase,train
n8o0aUKmNyM,ase,train
8Z2qKJWlAgY,ase,train
e-QCZVZd3Hg,ase,train
djEfK6eEs44,ase,train
bp74YDBxp98,ase,train
aT7TCz0kHIw,ase,train
-tAf0xFNJDI,ase,test
iFvJ6Z4gjn0,ase,train
8ucWglL7KAo,ase,train
C2_Ol1HmsTM,ase,train
B0jTPtxw3WA,ase,train
ZMMSrIimPeQ,ase,test
IjJpwrY6qjw,ase,val
zmzA8DqVbCU,ase,train
_-UMuMA8hPQ,ase,train
2vItFX_gYQE,ase,train
Oues6hMbXuQ,ase,val
jo_s8H_PonI,ase,train
55KLzfK4fqg,ase,train
Tpo2iNGIwwQ,ase,train
jM3QY4iINhc,ase,train
w788RI62si0,ase,train
_TnDD4HYg54,ase,train
XIEr_HzPDXg,ase,train
a5qM9Bo3pHI,ase,test
9dqpYZ8Kofg,ase,train
XQr2t0_5ja4,ase,train
_7treC-r1fw,ase,train
34wDu7ZhsXs,ase,train
g6dL_64oZ3Y,ase,train
Zvktf0tBiu8,ase,test
6y8pAvRbl1s,ase,train
WVsE-Iz_63A,ase,train
eivBB7B6hVA,ase,train
N6Gvz5aeUoY,ase,train
plyYqqtHBTQ,ase,train
Ynq3SdMJbmo,ase,train
OXKC6-d6dNg,ase,train
FZ-o3FNEVnA,ase,test
MiENdjCKv1s,ase,train
t9aDEJIhE0w,ase,train
H6q0riimCDI,ase,train
NOKlX2CRNfk,ase,train
cjH2uBZtQ4Q,ase,val
u6I45_OoMJQ,ase,train
-NWZsLFjA7A,ase,train
bnKRNLYxhA8,ase,train
9Xm4ieF32qQ,ase,train
p_nWvWKHrDM,ase,train
TknJbrY_5JE,ase,train
v7Gio5YC4YY,ase,train
p8jOQXSkjGw,ase,train
9oAD9JRPPIQ,ase,train
SBy-uRd49Xg,ase,train
xjlwYiqa7Qk,ase,train
IsvPNhfac94,ase,train
Oqg3TJrlRyU,ase,train
T4GXgrVrhoE,ase,train
wHk7-DjrqxY,ase,train
nR6bcuUQOoI,ase,train
P4JKTOo8FYE,ase,train
RDXR9VrIws8,ase,train
zv4DU3dDQc0,ase,train
X71UQ4xrYdI,ase,train
3Uhjd1gWESY,ase,val
wa0VYYDwor0,ase,train
KKRCu1DAqmY,ase,train
DGc53yW7pv0,ase,train
nK_8VaUz7Z8,ase,train
Bd2YIcGbbJg,ase,train
26P-Ma96pEs,ase,train
ab6YdVpwJUc,ase,train
NQpbC1zHtr4,ase,train
StmGJ42q2_o,ase,train
-zsVFWyuQ1g,ase,train
LzpGUjChLK8,ase,train
kGnvPcYHONM,ase,train
UihV32x1iQk,ase,train
sFa8c4wh51E,ase,train
nOD3wtwGy50,ase,train
L2myJis9fQ0,ase,train
vyut2AMpdtk,ase,val
V8-pcS_7PXk,ase,train
XpmCxyAlJZ8,ase,train
9yVpN3211-4,ase,train
3mfHu_ianaQ,ase,train
rAyFScCBavE,ase,test
rErFQSndqkE,ase,train
l85QMwap1KI,ase,train
DUPvK46M_rs,ase,train
xvrNaX156wk,ase,train
KLWZMjtNaNU,ase,train
rGHfXdfU2Gs,ase,train
1yZiY7j0AoM,ase,train
RT2ZoSSsP1Y,ase,train
4AsiL4C8l_E,ase,train
5OyIQChN5DA,ase,train
fDAfyBbiA_c,ase,train
ntb5BiKOyWo,ase,train
l0_D2ZgkE7o,ase,train
4EvCg5TAe2g,ase,train
PaEKcM-vQkw,ase,train
k5JNSAsDe8E,ase,train
NcWIuuwQTCQ,ase,train
1zk5fa3SqOY,ase,train
zWQrxQ8cvwI,ase,train
3oA25McId9w,ase,train
xNdfca54hu8,ase,train
U55I3x8ckTY,ase,train
EWrn7m2DU7Q,ase,train
3-8fEGeDfK4,ase,train
Kpz2ugEjhXU,ase,train
2MhV4_1q8vo,ase,train
fsrSph205Gg,ase,val
etphd0LQGa8,ase,train
xEMYPKqc6e4,ase,val
g2UTplDl6Qc,ase,test
-hPALuvcMsM,ase,train
l1Dec3vETdQ,ase,train
bNBT_vZIz7k,ase,train
TUH4q-QBV7k,ase,train
w1CAyTB3wFA,ase,train
-TI-YrX4Zho,ase,train
9x7l1wRg6sg,ase,train
RQ3roTUoiM0,ase,val
DGinIoH2fiE,ase,train
0TFvNc9ysQo,ase,train
guZ3CJdANAA,ase,train
0qr8Y9u7lK8,ase,train
Qh1loCoJ6n4,ase,train
5WSorhhDEsI,ase,train
4rWrNpTI7HE,ase,train
tXgZYilyozI,ase,train
3TEQLFpSk2I,ase,train
Rn1xa9cPbSo,ase,train
jPvOkmxsKoA,ase,train
0PSmYAx9Dr0,ase,train
82edaN7PsVQ,ase,train
Nt1KWTL_2RQ,ase,train
HCkAYRQSKTc,ase,train
EXwxV-YwzWw,ase,train
6czb8zhu-1g,ase,train
OLZGJMY8srU,ase,train
mSTTMIiwHRc,ase,train
uYgvY7pkd_8,ase,train
jSzbvNNh6RU,ase,train
scKeLIpDdwI,ase,test
18AYLaogChg,ase,train
vvkipQzYpTg,ase,train
QeH3qe2dtNQ,ase,train
YDVC2YLOlX4,ase,train
OcFDBYlRGwc,ase,train
5wp2PobfwPU,ase,train
12V41Um9QS4,ase,train
auhv4QGyB-U,ase,train
8n6wq6QS9Js,ase,train
GDBg3OSfLuQ,ase,train
2sRkc0SllW8,ase,train
9zbdyl9LPlY,ase,train
ddiHrN-4k3o,ase,train
48lMs6U5n0w,ase,train
FqVslwH0lNU,ase,train
Vysl4DMFBdg,ase,train
F10nhpbwFio,ase,train
sjtgiP_aK8Q,ase,train
jpo1ieme4SU,ase,train
vz8Gb-XiaeQ,ase,train
AZ_YIyaMbV4,ase,train
AIJhIR1IfbM,ase,train
pTXna7hLQHk,ase,train
OzcY34ZGRJ0,ase,train
f0-Who5qMr4,ase,test
YCmnTPwQY5M,ase,train
CePMsA2CxM4,ase,train
G6bZDfnv0Hc,ase,val
NpbXUlYGcl4,ase,train
jAJPCu0bJT8,ase,train
ST2fOv7TFJ8,ase,train
B9F8-rb0IdU,ase,train
1LMVOjWy-vo,ase,train
4SLHWjGmHR4,ase,train
5OHnJzydoKI,ase,train
ef2FKjiD_Xw,ase,train
_O1_WEXeBHY,ase,test
UJTMSNJzjYE,ase,train
CEExcdb9VxY,ase,train
Y8Ej-hoYwqg,ase,val
rqu1cNAUnu4,ase,train
DFwQQL6_YZ8,ase,train
vNNhF905WAw,ase,train
hC-WIfOlVZg,ase,train
3poB5VELd34,ase,train
4ZWZaCaywiE,ase,train
e8DIW3Oddxk,ase,train
t1tm-ISkixI,ase,train
W-Ag3H16yN0,ase,train
dDy6wxVKrcA,ase,train
YRT7PntCSYw,ase,train
fLZ-ZLa67AI,ase,train
RnP4StkyDMc,ase,val
r98gHFIKtNE,ase,train
XJeVGe1CBeI,ase,train
on1rYpuRoG8,ase,train
M9hSR4u0rKY,ase,train
As0Dy9BpNAk,ase,train
dffsnvj482I,ase,train
sf97tIvbTyE,ase,train
m0GB2bnRPOs,ase,train
Wqn9MaZ4OVA,ase,train
Lx0tEpJhsyU,ase,train
US-gNZDNQIg,ase,train
JjnlDITFr4k,ase,train
CkTE4Ya0Lms,ase,test
dAzt--IDaFY,ase,val
LY6_hf9s6yc,ase,train
R0QXjeGVQEc,ase,train
bJ6rHyvqZTo,ase,test
EB78MNLokOo,ase,train
uZriKI4MN2U,ase,train
ZQPj2F9fKFI,ase,train
nwIhMD6ZJr4,ase,train
_KmmuMjuEe0,ase,train
hSokJ57QMvA,ase,train
jM3NhsS5otI,ase,train
fXQx6Qfi9ho,ase,train
TQLxETuLYYY,ase,train
MjnooSEoEqM,ase,train
X4m_As1COXQ,ase,train
sTHgUNAxDts,ase,val
4gAMK2wL7UY,ase,val
jZP5thQ22S0,ase,train
elPm3JWd7jg,ase,train
-QHnZBBE8Ho,ase,val
3Vg-kKfUHzI,ase,train
jDyuaU5bR2M,ase,train
GelutswMv2o,ase,train
JfWFKcT8wPQ,ase,train
-7AQlPgDPN0,ase,train
41ZdIWjZilo,ase,train
MU0KtPg-TsE,ase,train
3xGoX0gMhnU,ase,train
hpgrcRBoz4M,ase,train
Uo_qsRF9wfs,ase,train
cfrSyaoWMl0,ase,train
xKZMWuGk994,ase,train
xHT55ZYj4cI,ase,train
BsWxZJZgSu0,ase,train
KU1gFL0XBxA,ase,train
FCcLqY-Nezo,ase,train
gxjb6BJX3w0,ase,test
U4V95AHZKTE,ase,train
tLjt1Szi1yo,ase,train
pkfr-y5GRWo,ase,train
PZ6xG0vEsR0,ase,train
2WvGsW3j3tI,ase,test
6He1e8CWLJw,ase,train
5-ID8hrw7lA,ase,train
2PsVSRBIyjE,ase,train
d_W7dku4s9o,ase,train
so9BbSfdQGM,ase,test
yL302D58sM4,ase,train
PQMQdj5-fys,ase,train
pUfIfiy08hM,ase,train
tcq2RFrKkEo,ase,train
eF41VWxeM00,ase,test
EqAlM7Z3HQQ,ase,train
Y7p6Y2ky-iI,ase,train
MwU8U8kw7JU,ase,train
jKhTTxkHScY,ase,val
0wTEsT9tG9A,ase,train
7ztoTdD13xM,ase,train
dfoI3lIUvx4,ase,train
ETFBaCv19IQ,ase,train
RUUM7GUfBb4,ase,train
htUQrczh7l4,ase,train
2dXAOCqLxgs,ase,test
I9kOhGRukGE,ase,train
rQ1Uq5dYm2o,ase,train
b7FlASvY17I,ase,train
tA1SpXkXlKk,ase,train
gKWW_jO_CO8,ase,train
dDIrYA9MTx4,ase,train
znwRZXn3jc0,ase,train
y57lszB5Ptk,ase,train
vTs4UBTvly8,ase,train
GmpPSx_UekY,ase,train
qb_X3GUoCsM,ase,train
V_MIbTMsODc,ase,train
sb51jo_2h8o,ase,train
sP6B4dlSOoc,ase,train
I_LAYEn9--A,ase,val
hFm2nHmWBsw,ase,val
zgB-OFgH0m8,ase,train
AIiXQEiY_kM,ase,train
_xBb_SJ4J_8,ase,train
OKZRkbpWYbI,ase,train
fdYayrt6iCA,ase,train
XumOVdDxmys,ase,train
p9jDq5hO7k8,ase,train
k1UzqIMs8hs,ase,train
ZRu5_9uLGpM,ase,train
g5E4Br2Ay7M,ase,train
L-10A_noFeI,ase,train
0nhLqtKRRsk,ase,val
FS2H_W0Rw1c,ase,train
ob-XQgW14wY,ase,train
bL5lnHzKkBI,ase,train
r7vm6YfSJH0,ase,train
8aPV9Jmw6HE,ase,train
oqOA-_xSi9c,ase,train
qIfaMTLmmFk,ase,train
n9CQmuhnheY,ase,test
naZUjjzQvL0,ase,train
akYXIVaKEUc,ase,train
6aLr21Iza1U,ase,train
GTjJ6PYkOVM,ase,train
Io0IeJ-rOCk,ase,train
p7Ys6wDkSsE,ase,train
TUcYMQyv6TI,ase,train
0xYA1GwMQcE,ase,train
T5H6bYc9X_s,ase,train
orYj9Jh-ETk,ase,train
RwDTlTY1iL4,ase,test
NgPXSA-SRWE,ase,train
Ou1KvZMWPQI,ase,train
yxagowRBBvU,ase,train
54q7y2npxbM,ase,train
-cyCLrQnXZo,ase,train
kAa2Y48ayXI,ase,train
6EqXNRLauMs,ase,train
rCxgHVKgntg,ase,train
DkoZstYadyI,ase,train
XNth76T4tbc,ase,train
3kcnT2B2WP0,ase,train
1SVT3uqXEAE,ase,train
1SfQim8avcU,ase,train
vf9gFIsoKxc,ase,train
JMAnsvJSiXc,ase,train
5oBpHPqwbSE,ase,train
Xvim3Ly-h8Q,ase,train
zcAdSWQVqh8,ase,train
XH50c6aFmzE,ase,train
lFUWngaOlIc,ase,train
kuvx4oGK0tU,ase,train
P8hhbOeDQx8,ase,train
tCn_n0YSfyU,ase,train
BKaZMYlqwBo,ase,train
bA3PhnWe0gM,ase,train
k2Xb3-2FTgY,ase,test
4nzkodp42-8,ase,train
wmxVdcsM6i0,ase,train
UFLbMjejgtI,ase,train
V5oIDieyw_s,ase,train
bj32_z1O-RI,ase,val
O4Ryj0gDrt8,ase,train
LrGzRmzn7WU,ase,train
3NmiZ3kMfVE,ase,train
WeR979_WqHc,ase,test
yN2Bs_wsPww,ase,train
Jp9eBYy4He8,ase,train
CBxI2HPHlgI,ase,train
StzKyKKL6MA,ase,train
hGakRbZtD5U,ase,train
bR96aomDq1k,ase,val
YWo3Sg2x420,ase,train
k-RvhG2TRVY,ase,train
9-UyXaEh7UI,ase,train
Wf1T-pWM23Y,ase,val
PHwKzXbbJ_g,ase,train
vQnr2GcUBTA,ase,train
_UgKWNc-wBI,ase,train
N5hHUGVN1G4,ase,train
drxldErz6LM,ase,train
UIkp9-w5t6c,ase,train
TDT-e8-n33o,ase,train
sqJcHZ4bYPw,ase,train
obI6De8I_0M,ase,train
UeRM7k7rsCc,ase,train
fyWOxU3YUq8,ase,train
4L7115Z3SQ4,ase,train
DesJoWoUrDU,ase,train
0ozA6CspdcQ,ase,train
UzJJg4Px4VI,ase,train
EuRVf4jMX6w,ase,train
OtOSa16Vv2c,ase,val
ezAvfUPI1To,ase,train
zjhom8jHY3s,ase,train
lcv4YNHjvsc,ase,test
e3wWhZEhB5w,ase,train
na2y-3lh5x4,ase,train
Mf4rodjvOPw,ase,train
TO2FhCTc-UM,ase,train
VOMirKBiEVw,ase,train
4zsgy6DmJfA,ase,train
0OTrKoliOTc,ase,train
Knp-9hvNwXA,ase,train
Su8Qye51Gmg,ase,train
cfpYnacUBGY,ase,train
h8QLVAcu1iY,ase,train
RzWDyJd5A4Y,ase,train
uk9uE69z9l4,ase,train
78PYzJd_6-I,ase,train
wxT9ulpGtkw,ase,train
d4prwHflaI4,ase,train
n7u6UW8CuPo,ase,train
cODt_tkQo5c,ase,train
EiPus06oKy0,ase,val
a91XPFdhKuU,ase,train
1iTycyw2jcE,ase,train
LifhWQwUvMg,ase,train
lUSQmBDU_sc,ase,train
--6bmFM9wT4,ase,train
e5I1o1sYuzE,ase,val
ZGORceOTG0A,ase,train
dayKxlz2lfc,ase,train
nF8SeiopEoA,ase,train
TMsVV9Y4wRM,ase,train
BK22hkz7EEA,ase,train
fblxrnHHYL4,ase,train
qAqNhdfkSwk,ase,train
UzbloJOxuaA,ase,train
1akHL1w-dg4,ase,train
zLrTP3whdb0,ase,train
UtmFajlnyEw,ase,train
8Z9yl0lQdCo,ase,train
u3Mt-gc6oco,ase,train
EDqYVeQdiBY,ase,train
Z5SJqyoQAEM,ase,train
DRIoJuDipNg,ase,train
_zA4_EFlFZ4,ase,train
QlIX-d_mGvk,ase,train
tyV9y3sfbxA,ase,train
K6wT1eWiY5k,ase,train
G8JXFAyolXo,ase,train
PwYEInAzCmw,ase,train
Z1LZrXVcI9Y,ase,train
DYEQgumlRJk,ase,train
ggeI9xiBCBc,ase,train
41HO4Sv9o1E,ase,train
1gcINL-bie0,ase,train
J30dM-ijclc,ase,train
42G9c1uWjDE,ase,test
elyTFSImpJU,ase,train
2ITtrEoHXt0,ase,train
UDktJ0JF6Ko,ase,train
g6RtHuHe2IU,ase,train
AKtthktaYps,ase,train
bySOi__Kauk,ase,val
N7WybO-_e2w,ase,train
luSqJNOOx6A,ase,train
YIyrx3dv2V4,ase,val
GvkCfTMdL7E,ase,train
E37izUvS_Xs,ase,train
CdKKRdaIQ2A,ase,train
iZq3yQQ07s0,ase,train
_w-7Bj7_dQk,ase,train
amQdxQt5WpM,ase,train
wRA2BFe8Qyg,ase,train
QZDhOOz_1gk,ase,train
Il0di3EWV_A,ase,train
7Ayn94KG1X8,ase,train
lNxzfICwyYM,ase,train
lmwHl8Hz9JU,ase,train
DzE2GZwQPfc,ase,train
nPed7g8lnc4,ase,train
gD27ugwqd9Q,ase,train
WZVRfaR4JXM,ase,train
c9tN81ztR5M,ase,train
-Zl-cALyuy8,ase,train
XrkoFbaBxxI,ase,train
skOScvj1ZeA,ase,val
YQI8XOghfj0,ase,train
GJB-4rHGGL0,ase,train
tzIaQJPzSrQ,ase,train
7iwfFafwIyo,ase,train
xyDLVLUE3E8,ase,train
GDqgee3U67I,ase,train
W0Jcps8iFJU,ase,train
Tj8BnzGN-q4,ase,train
eZibDIOJu7k,ase,train
CqQcEMENt5Y,ase,train
-HtQVCTv0Zw,ase,train
JMnH7olbiQQ,ase,train
ufngTff6iLg,ase,train
mYllE6PFcJM,ase,train
O0IMSmmaDK0,ase,train
onR_3MwRtP4,ase,train
dkShncK8FrM,ase,train
kMxs-M04g3c,ase,train
9uUU0Rttofg,ase,val
PvN4N4iktQ8,ase,train
Eu1VoQlUdIE,ase,train
3vDdDt3iiUw,ase,val
Ouf9YSEM-NM,ase,train
qyAlorZDZbw,ase,train
H14IvIvkFGM,ase,val
UoU3ZSuTef4,ase,train
DVdH1PW3R90,ase,train
HkQF_1B90EE,ase,train
WfX8WiGz124,ase,train
ktXyzrpOygk,ase,train
0k2iDuG8DnY,ase,train
EyHFK4r23qE,ase,train
WA3ZLFQrSf4,ase,train
2HCnifZR1pw,ase,train
JtPw-DVL4Rk,ase,train
8bGKwN2uYLM,ase,train
jvED-k7W39o,ase,train
l3hAa7vx9Ow,ase,train
3JGY9iG_hwA,ase,train
smq7BzXmIkE,ase,train
woBf_0sHPOU,ase,val
HLvAaSaN8GE,ase,train
nQlx2P5wxvk,ase,train
86vfHoI6V_U,ase,test
UHyt1FRD8mM,ase,train
R0EFhH15P_4,ase,train
KyLob_lcOCU,ase,train
jpMgP2N07Qk,ase,train
3y-9SX3enHo,ase,train
ggcIyiXgwRU,ase,train
RcvCCqIbwdU,ase,train
7yYu5s4k8Ig,ase,train
ygALel_4vJQ,ase,train
J2UIL6ENmj4,ase,train
JIZDMqpgg04,ase,train
H-H8y5WrQws,ase,train
tgmBCczleF0,ase,train
f75G_hZMSHs,ase,train
VKkz-ODRIXY,ase,train
jaXvjJyXW6g,ase,train
k5Gxbifw8s8,ase,train
Y86eXzDlorE,ase,train
S4XbLn_o6OY,ase,train
fnmPmrAhsHE,ase,train
20L1KcP9Zeo,ase,train
R1JmCDpndmw,ase,train
gF4Zj4htxus,ase,test
heiiaUwtoyE,ase,train
kbiHcUWKqPk,ase,train
S3JP6h-82us,ase,test
1_e2eQseSQE,ase,train
Rev_H_r9g5U,ase,train
aSOeBRbpbq0,ase,train
LVt46XiHiwo,ase,train
YwsVXOx5a8c,ase,train
yduKXA_o0Ao,ase,train
b1B850pymcg,ase,train
jj-nKpL4mWQ,ase,train
k3c9a4tYLyQ,ase,train
hkomdwZTvIc,ase,train
5F8L1mWySQY,ase,test
VSG2Q4h7WrQ,ase,train
8qXUaQ1ClaI,ase,train
1gpNf32gGp8,ase,train
rKUvYZUIkAQ,ase,train
35N28rtz66I,ase,train
vwMtiaoEXuo,ase,train
EzdwstOVsCE,ase,train
mIbhXbrdfEw,ase,train
hi8RtGrEnQk,ase,train
DEirz87kXP8,ase,train
RUVbkevydtY,ase,train
RNfTKCD_7y4,ase,train
VocIfU9bY2w,ase,train
2eLLue4X6ps,ase,train
Qfx5TgQbJBA,ase,train
Pism4kf8JEs,ase,train
PKtMXP8ECfo,ase,train
g7_7zTnzQNg,ase,train
-tHAb1yPEVM,ase,train
BfOvHqnp5Vc,ase,train
V5bpQU_qpDo,ase,train
oZ97u4DuD7Q,ase,train
8UhAQnUL7wc,ase,train
SkUDfpe0oz0,ase,val
aCTWIBbo-68,ase,train
n9bsX5vA4hw,ase,train
Hoktff6oQJY,ase,train
5epnKnBWP4Y,ase,train
mM9_hY0t2Yk,ase,train
j5tAIxbfD5I,ase,val
bxei0aUphCw,ase,train
q2uHYH3apvM,ase,train
M6B15TJEG5A,ase,test
oY4zNmRl79Q,ase,train
PMATrHhbkuc,ase,val
GR62Lp1xaLg,ase,train
tAZuEdrQpLE,ase,train
c-5mKVNHetA,ase,train
PmLUfYENGZE,ase,train
Nm9afADegAs,ase,train
XGOtzPaqvOs,ase,train
QkymX6kSlyc,ase,train
LkHx4mjN6tE,ase,train
d73yblMr4pM,ase,train
ZJtQuntEBMU,ase,test
NzRdWmeKJGQ,ase,train
LSqUH7KpWnk,ase,train
cbBTWL0UsZA,ase,train
5_k1TypH_s8,ase,test
nRRFuL30faE,ase,train
sXkksZ1s--U,ase,train
p4Nj7p_ajuk,ase,train
TAUvWfDgpWQ,ase,val
3fnSKlMreqc,ase,val
8CpmC5MXofc,ase,train
qv0Q59j9p44,ase,train
BszJNQwGZ14,ase,train
2u0Av1Ln7DI,ase,train
AWXVmOlPH_U,ase,train
vsl3QkOoCeg,ase,train
1PZd_bx3VRM,ase,train
FgXEWubM-C4,ase,train
QWz6nAIeC6o,ase,train
11QQwlNKUr4,ase,train
xYMLDF2l080,ase,train
jafgm6k2NYA,ase,train
ImwA3Ctckfk,ase,train
1k2s89desLs,ase,train
5aVtAL5Sdmo,ase,train
1c1aGRdDYB8,ase,train
IMd4o6zmSZY,ase,val
cux9_CWO_t0,ase,train
GaVM8qXM9t0,ase,test
SYKqVhZdWk4,ase,train
oSoyaeF6zog,ase,train
LQ31tEzzc-4,ase,train
gRt8imZfprY,ase,val
bRDxBoFYcU4,ase,train
B71YlNqKCdg,ase,train
ZYjZIrzinhg,ase,train
gHITisrphJw,ase,train
LgpJQ7jkX5E,ase,train
G8PUtORtufE,ase,train
mOFWVep6PpM,ase,train
NqJUfuJuPQg,ase,train
B1mBj-u8rqU,ase,train
OeSY7G5t-t4,ase,train
Kw4KWjgEYy0,ase,test
v1TjtIGbAus,ase,train
Ads-4j06eJY,ase,train
q2u0_iU7yfc,ase,train
kd9SdRDko_U,ase,train
hxzR3y9beks,ase,train
CTOvj74LWD8,ase,train
iy0MP4bYx7I,ase,val
530TBwgCiWU,ase,train
atbU5JjI8QM,ase,train
4HFhsXRMZ9k,ase,train
xpizzuBbzp0,ase,train
Tr6L95B-EjA,ase,train
nOIdsTGWzFY,ase,train
wldGPG8Me_M,ase,train
7FQogUvz09Q,ase,train
Jw6U4Wkcjxg,ase,train
1Y3LnskVNSw,ase,train
Ebrdhld-8wM,ase,train
PDCnBtFlyzA,ase,train
0dhby3HYeEM,ase,val
is-WqeiO8A8,ase,train
CvtgIaaAyV0,ase,train
fKp-LcL_C0g,ase,train
oNOtyjl4FTE,ase,train
Zqu4yvHmSmI,ase,val
nMwyEt9UP4c,ase,train
s40fbKY2O9Q,ase,train
8aghH-z3-D4,ase,train
qoHkZNxRDRI,ase,train
P3Qrb06PSDE,ase,train
Be7Kg0uuaBo,ase,train
PY8a3Q_GB1c,ase,train
eU9csQvQ6H4,ase,train
wDEG48Xhj7c,ase,train
UHzv17yPFdI,ase,train
pxShAORO6CQ,ase,train
JcFjmG6P2IY,ase,train
mXh10fFpxds,ase,train
ql-b10aeS3I,ase,test
U0RhuUss9YA,ase,train
l7t8ZaOghrQ,ase,train
JxK1vylFv6o,ase,train
TmpQJ2sDUcE,ase,train
EmdP8yqbO0k,ase,train
JwUD1lMIXgk,ase,train
4HjpxzKwpyw,ase,train
iH_H4kD6cs0,ase,test
60FBDn26-5k,ase,train
0QgDWB3M47g,ase,test
RzT_Vo8gnbU,ase,train
vvUHAu9a598,ase,test
cBeu6bZiR-A,ase,train
btdPgAr_4ow,ase,train
UCc4IpWw8bI,ase,train
jO-D2PQ25Pw,ase,val
vgV0IUhgcgc,ase,train
zL8iF3HKrTs,ase,train
mIoijeV0jiY,ase,train
murcE2K0ht8,ase,train
KR_OTQ9RpUc,ase,train
wB57ml828ks,ase,train
oMRbdakNXuk,ase,test
